[-5395.8965],"{'qw': 5.0, 'ab': 5.0, 'wa': 1.0, 'ic': 4.0, 'ps': 3.0}",[39385.793     604.10345]
[-5462.759],"{'qw': 1.0, 'ab': 5.0, 'wa': 0.0, 'ic': 1.0, 'ps': 4.0}",[32460.828    537.2414]
[-5265.517],"{'qw': 6.0, 'ab': 5.0, 'wa': 1.0, 'ic': 5.0, 'ps': 1.0}",[52766.758    734.4828]
[-5654.6206],"{'qw': 5.0, 'ab': 2.0, 'wa': 0.0, 'ic': 3.0, 'ps': 2.0}",[22300.275    345.3793]
[-5629.552],"{'qw': 3.0, 'ab': 3.0, 'wa': 0.0, 'ic': 5.0, 'ps': 2.0}",[24797.518     370.44827]
[-5290.1377],"{'qw': 1.0, 'ab': 2.0, 'wa': 1.0, 'ic': 5.0, 'ps': 1.0}",[48272.69      709.86206]
[-5698.5864],"{'qw': 2.0, 'ab': 3.0, 'wa': 0.0, 'ic': 3.0, 'ps': 2.0}",[17883.725    301.4138]
[-5670.207],"{'qw': 4.0, 'ab': 3.0, 'wa': 0.0, 'ic': 4.0, 'ps': 2.0}",[22984.828    329.7931]
[-5570.5864],"{'qw': 4.0, 'ab': 6.0, 'wa': 0.0, 'ic': 0.0, 'ps': 2.0}",[29951.861    429.4138]
[-5546.978],"{'qw': 5.0, 'ab': 5.0, 'wa': 0.0, 'ic': 3.0, 'ps': 1.0}",[25170.164    453.0221]
[-5305.1035],"{'qw': 5.0, 'ab': 2.0, 'wa': 1.0, 'ic': 2.0, 'ps': 3.0}",[47879.035     694.89655]
[-5230.8623],"{'qw': 6.0, 'ab': 1.0, 'wa': 1.0, 'ic': 2.0, 'ps': 3.0}",[54561.1       769.13794]
[-5743.1377],"{'qw': 4.0, 'ab': 1.0, 'wa': 1.0, 'ic': 0.0, 'ps': 2.0}",[13993.655     256.86206]
[-5576.],"{'qw': 3.0, 'ab': 7.0, 'wa': 1.0, 'ic': 3.0, 'ps': 3.0}",[29746.758   424.   ]
[-5321.8965],"{'qw': 3.0, 'ab': 2.0, 'wa': 0.0, 'ic': 4.0, 'ps': 1.0}",[46430.484     678.10345]
[-5745.8623],"{'qw': 1.0, 'ab': 2.0, 'wa': 0.0, 'ic': 0.0, 'ps': 2.0}",[14230.759     254.13792]
[-5383.724],"{'qw': 3.0, 'ab': 3.0, 'wa': 0.0, 'ic': 0.0, 'ps': 1.0}",[39615.035    616.2759]
[-5287.759],"{'qw': 6.0, 'ab': 2.0, 'wa': 1.0, 'ic': 4.0, 'ps': 4.0}",[50567.17     712.2414]
[-5403.1035],"{'qw': 4.0, 'ab': 5.0, 'wa': 0.0, 'ic': 1.0, 'ps': 1.0}",[38510.207     596.89655]
[-5620.8965],"{'qw': 3.0, 'ab': 7.0, 'wa': 0.0, 'ic': 3.0, 'ps': 2.0}",[25751.861     379.10345]
[-5585.5864],"{'qw': 5.0, 'ab': 4.0, 'wa': 0.0, 'ic': 0.0, 'ps': 4.0}",[29635.45     414.4138]
[-5766.8965],"{'qw': 3.0, 'ab': 4.0, 'wa': 1.0, 'ic': 1.0, 'ps': 3.0}",[12404.552     233.10345]
[-5595.1724],"{'qw': 4.0, 'ab': 1.0, 'wa': 1.0, 'ic': 2.0, 'ps': 3.0}",[28161.379     404.82758]
[-5586.207],"{'qw': 4.0, 'ab': 7.0, 'wa': 0.0, 'ic': 1.0, 'ps': 4.0}",[28732.139    413.7931]
[-5751.5864],"{'qw': 3.0, 'ab': 5.0, 'wa': 1.0, 'ic': 1.0, 'ps': 2.0}",[13913.655     248.41379]
[-1758.3794],"{'qw': 5.0, 'ab': 0.0, 'wa': 1.0, 'ic': 0.0, 'ps': 0.0}",[234668.14     4241.6206]
[-1957.2068],"{'qw': 2.0, 'ab': 1.0, 'wa': 0.0, 'ic': 0.0, 'ps': 3.0}",[303579.88     4042.7932]
[-2254.8276],"{'qw': 5.0, 'ab': 5.0, 'wa': 1.0, 'ic': 3.0, 'ps': 3.0}",[232949.23     3745.1724]
[-5338.276],"{'qw': 2.0, 'ab': 3.0, 'wa': 1.0, 'ic': 2.0, 'ps': 1.0}",[46317.38     661.7241]
[-5410.],"{'qw': 5.0, 'ab': 1.0, 'wa': 0.0, 'ic': 5.0, 'ps': 2.0}",[44613.1   590. ]
[-5435.483],"{'qw': 2.0, 'ab': 4.0, 'wa': 0.0, 'ic': 3.0, 'ps': 3.0}",[43694.758    564.5172]
[-4946.6206],"{'qw': 3.0, 'ab': 1.0, 'wa': 0.0, 'ic': 3.0, 'ps': 1.0}",[80258.62    1053.3793]
[-5507.8965],"{'qw': 4.0, 'ab': 4.0, 'wa': 0.0, 'ic': 4.0, 'ps': 1.0}",[29700.965     492.10345]
[-5480.793],"{'qw': 3.0, 'ab': 4.0, 'wa': 0.0, 'ic': 2.0, 'ps': 2.0}",[38423.035    519.2069]
[-5730.724],"{'qw': 2.0, 'ab': 7.0, 'wa': 1.0, 'ic': 1.0, 'ps': 2.0}",[15367.862     269.27585]
[-5606.5864],"{'qw': 4.0, 'ab': 3.0, 'wa': 0.0, 'ic': 1.0, 'ps': 3.0}",[27629.518    393.4138]
[-5637.3794],"{'qw': 5.0, 'ab': 6.0, 'wa': 1.0, 'ic': 1.0, 'ps': 3.0}",[24346.758    362.6207]
[-5708.3794],"{'qw': 1.0, 'ab': 6.0, 'wa': 0.0, 'ic': 3.0, 'ps': 3.0}",[17302.758    291.6207]
[-5598.483],"{'qw': 3.0, 'ab': 2.0, 'wa': 1.0, 'ic': 0.0, 'ps': 3.0}",[28472.        401.51724]
[-1852.3794],"{'qw': 5.0, 'ab': 2.0, 'wa': 1.0, 'ic': 3.0, 'ps': 0.0}",[269225.78     4147.6206]
